step_index,mean_output,mean_abs_output,output_variance,mean_total_activation,mean_forward_channel,mean_reverse_channel,mean_directional_dominance,mean_channel_coexistence,mean_split_eligibility,mean_admissibility,mean_residue,mean_tension,mean_barrier_scaffold,mean_abs_step_delta,corridor_edge_fraction,coexistence_edge_fraction,barrier_edge_fraction,dual_active_node_fraction,output_interface_count
21504,0.306656,1.252089,1.658164,1.264215,0.785435,0.478779,0.993472,0.006063,0.000000,0.971017,0.883574,0.000000,0.000000,0.000000,0.882812,0.000000,0.000000,0.007812,16
22528,0.306656,1.252089,1.658164,1.264215,0.785435,0.478779,0.993472,0.006063,0.000000,0.971017,0.883574,0.000000,0.000000,0.000000,0.882812,0.000000,0.000000,0.007812,16
23552,0.306656,1.252089,1.658164,1.264215,0.785435,0.478779,0.993472,0.006063,0.000000,0.971017,0.883574,0.000000,0.000000,0.000000,0.882812,0.000000,0.000000,0.007812,16
24576,0.306656,1.252089,1.658164,1.264215,0.785435,0.478779,0.993472,0.006063,0.000000,0.971017,0.883574,0.000000,0.000000,0.000000,0.882812,0.000000,0.000000,0.007812,16
25600,0.306656,1.252089,1.658164,1.264215,0.785435,0.478779,0.993472,0.006063,0.000000,0.971017,0.883574,0.000000,0.000000,0.000000,0.882812,0.000000,0.000000,0.007812,16
26624,0.306656,1.252089,1.658164,1.264215,0.785435,0.478779,0.993472,0.006063,0.000000,0.971017,0.883574,0.000000,0.000000,0.000000,0.882812,0.000000,0.000000,0.007812,16
27648,0.306656,1.252089,1.658164,1.264215,0.785435,0.478779,0.993472,0.006063,0.000000,0.971017,0.883574,0.000000,0.000000,0.000000,0.882812,0.000000,0.000000,0.007812,16
28672,0.306656,1.252089,1.658164,1.264215,0.785435,0.478779,0.993472,0.006063,0.000000,0.971017,0.883574,0.000000,0.000000,0.000000,0.882812,0.000000,0.000000,0.007812,16
29696,0.306656,1.252089,1.658164,1.264215,0.785435,0.478779,0.993472,0.006063,0.000000,0.971017,0.883574,0.000000,0.000000,0.000000,0.882812,0.000000,0.000000,0.007812,16
30720,0.306656,1.252089,1.658164,1.264215,0.785435,0.478779,0.993472,0.006063,0.000000,0.971017,0.883574,0.000000,0.000000,0.000000,0.882812,0.000000,0.000000,0.007812,16
31744,0.306656,1.252089,1.658164,1.264215,0.785435,0.478779,0.993472,0.006063,0.000000,0.971017,0.883574,0.000000,0.000000,0.000000,0.882812,0.000000,0.000000,0.007812,16
32768,0.306656,1.252089,1.658164,1.264215,0.785435,0.478779,0.993472,0.006063,0.000000,0.971017,0.883574,0.000000,0.000000,0.000000,0.882812,0.000000,0.000000,0.007812,16
